system;class;lc;rb;fe;lm;nfe;nlm;classification
tomcat;AuthenticatorBase;1;1;0;1;0;1;HetAgg
tomcat;ParserController;1;0;0;1;0;1;HetAgg
tomcat;StringCache;1;0;1;1;4;1;HetAgg
tomcat;StatusTransformer;1;0;1;0;8;0;HetAgg
tomcat;SingleSignOn;1;1;1;0;1;0;HetAgg
tomcat;AbstractSender;1;0;0;0;0;0;UniqueLC
tomcat;FileStore;1;1;0;1;0;1;HetAgg
tomcat;MapMessage;1;0;0;0;0;0;UniqueLC
tomcat;UTF8Reader;1;0;1;0;1;0;HetAgg
tomcat;JSSESocketFactory;1;1;1;0;4;0;HetAgg
tomcat;JDBCStore;1;1;1;1;1;1;HetAgg
tomcat;JMXAccessorTask;1;1;1;1;1;2;HetAgg
tomcat;AbstractEndpoint;1;0;0;0;0;0;UniqueLC
tomcat;HTMLManagerServlet;1;1;1;0;8;0;HetAgg
tomcat;AbstractReplicatedMap;1;0;1;1;8;1;HetAgg
tomcat;JMXAccessorCondition;1;0;0;1;0;1;HetAgg
tomcat;StandardSession;1;0;1;1;2;2;HetAgg
tomcat;PageInfo;1;0;1;0;1;0;HetAgg
tomcat;StandardContext;1;1;1;0;33;0;HetAgg
tomcat;XMLEncodingDetector;1;0;1;0;4;0;HetAgg
tomcat;AbstractHttp11Processor;1;1;1;0;3;0;HetAgg
tomcat;WebappLoader;1;1;1;0;1;0;HetAgg
tomcat;StandardService;1;1;0;0;0;0;HetAgg
tomcat;PersistentManagerBase;1;1;0;1;0;1;HetAgg
tomcat;InternalNioInputBuffer;1;1;1;0;4;0;HetAgg
tomcat;Utility;1;0;1;0;2;0;HetAgg
tomcat;NioEndpoint;1;1;1;0;3;0;HetAgg
tomcat;McastService;1;0;1;0;6;0;HetAgg
tomcat;Http11AprProtocol;1;0;0;0;0;0;UniqueLC
tomcat;MemberImpl;1;0;1;0;3;0;HetAgg
tomcat;ManagerBase;1;1;1;0;2;0;HetAgg
tomcat;ApplicationDispatcher;1;0;1;0;3;0;HetAgg
tomcat;AprEndpoint;1;1;1;0;3;0;HetAgg
tomcat;XByteBuffer;1;0;1;0;10;0;HetAgg
tomcat;NioSelectorPool;1;0;1;0;2;0;HetAgg
tomcat;WebappClassLoader;1;0;1;0;6;0;HetAgg
tomcat;ReplicationValve;1;1;1;0;1;0;HetAgg
tomcat;StandardWrapper;1;1;1;1;5;1;HetAgg
tomcat;URL;1;0;0;1;0;1;HetAgg
tomcat;AjpProtocol;1;0;1;0;1;0;HetAgg
tomcat;JspServletWrapper;1;1;1;0;2;0;HetAgg
tomcat;SocketProperties;1;0;1;0;2;0;HetAgg
tomcat;StandardThreadExecutor;1;1;0;0;0;0;HetAgg
tomcat;SimpleTcpCluster;1;1;1;0;3;0;HetAgg
tomcat;WebdavServlet;1;1;1;0;3;0;HetAgg
tomcat;SDEInstaller;1;0;0;0;0;0;UniqueLC
tomcat;JspCServletContext;1;0;1;0;1;0;HetAgg
tomcat;TcpFailureDetector;1;0;0;0;0;0;UniqueLC
tomcat;JIoEndpoint;1;1;1;0;2;0;HetAgg
tomcat;JvmRouteBinderValve;1;1;1;0;2;0;HetAgg
tomcat;JspConfig;1;0;1;0;2;0;HetAgg
tomcat;MbeansSource;1;1;1;0;1;0;HetAgg
tomcat;DeltaSession;1;1;1;0;3;0;HetAgg
tomcat;DomUtil;1;0;1;0;10;0;HetAgg
tomcat;JspRuntimeLibrary;1;0;1;0;3;0;HetAgg
tomcat;ContainerBase;1;1;1;0;1;0;HetAgg
tomcat;MbeansDescriptorsIntrospectionSource;1;1;1;1;1;1;HetAgg
tomcat;NonBlockingCoordinator;1;1;1;0;7;0;HetAgg
tomcat;JspDocumentParser;1;0;1;0;3;0;HetAgg
tomcat;DeltaManager;1;1;1;0;8;0;HetAgg
tomcat;StandardHost;1;1;1;0;3;0;HetAgg
tomcat;BaseModelMBean;1;0;1;0;1;0;HetAgg
tomcat;PageContextImpl;1;1;1;0;2;0;HetAgg
tomcat;ChannelCoordinator;1;0;0;0;0;0;UniqueLC
tomcat;DefaultServlet;1;1;1;0;10;0;HetAgg
tomcat;DeltaRequest;1;0;0;0;0;0;UniqueLC
tomcat;JspCompilationContext;1;0;1;0;1;0;HetAgg
tomcat;SecurityUtil;1;0;0;0;0;0;UniqueLC
tomcat;GroupChannel;1;1;1;0;2;0;HetAgg
tomcat;Registry;1;0;1;0;6;0;HetAgg
tomcat;EmbeddedServletOptions;1;1;0;0;0;0;HetAgg
tomcat;JspWriterImpl;1;1;0;0;0;0;HetAgg
tomcat;HttpServlet;1;1;1;0;1;0;HetAgg
tomcat;ApplicationHttpRequest;1;1;1;0;3;0;HetAgg
tomcat;ManagedBean;1;0;1;0;2;0;HetAgg
tomcat;ApplicationFilterFactory;1;0;1;1;4;1;HetAgg
tomcat;JAASRealm;1;1;0;0;0;0;HetAgg
tomcat;FarmWarDeployer;1;1;0;1;0;1;HetAgg
tomcat;JspC;1;0;1;0;1;0;HetAgg
tomcat;ApplicationContextFacade;1;0;1;0;2;0;HetAgg
tomcat;ReflectionUtil;1;0;1;1;3;1;HetAgg
tomcat;StandardServer;1;1;1;1;2;1;HetAgg
tomcat;AccessLogValve;1;1;1;0;2;0;HetAgg
tomcat;JNDIRealm;1;1;1;0;7;0;HetAgg
tomcat;ClusterSingleSignOn;1;1;1;0;7;0;HetAgg
tomcat;Mapper;1;0;1;0;13;0;HetAgg
tomcat;DataSourceRealm;1;1;1;0;4;0;HetAgg
tomcat;DirContextURLConnection;1;0;1;0;2;0;HetAgg
tomcat;AstValue;1;1;1;0;1;0;HetAgg
tomcat;JDBCAccessLogValve;1;1;1;0;2;0;HetAgg
tomcat;ContextConfig;1;0;1;0;4;0;HetAgg
tomcat;ApplicationContext;1;0;1;0;3;0;HetAgg
tomcat;DiskFileItem;1;0;1;0;1;0;HetAgg
tomcat;FileDirContext;1;1;1;0;2;0;HetAgg
tomcat;TldLocationsCache;1;0;0;0;0;0;UniqueLC
tomcat;AsyncContextImpl;1;0;1;1;3;1;HetAgg
tomcat;JspReader;1;0;1;0;2;0;HetAgg
tomcat;RemoteIpValve;1;1;0;1;0;1;HetAgg
tomcat;RealmBase;1;1;1;0;3;0;HetAgg
tomcat;ExpiresFilter;1;1;0;0;0;0;HetAgg
tomcat;StandardWrapperValve;1;1;0;0;0;0;HetAgg
tomcat;ParameterParser;1;0;0;0;0;0;UniqueLC
tomcat;ResourceCache;1;0;1;1;5;1;HetAgg
tomcat;JDBCRealm;1;1;1;0;3;0;HetAgg
tomcat;BeanELResolver;1;0;0;1;0;1;HetAgg
tomcat;RequestUtil;1;0;1;0;7;0;HetAgg
tomcat;MultipartStream;1;0;1;0;2;0;HetAgg
tomcat;DOMWriter;1;0;1;1;1;1;HetAgg
tomcat;ExpandWar;1;0;0;0;0;0;UniqueLC
tomcat;NamingContextListener;0;0;1;0;3;0;AggFE
tomcat;TagLibraryInfoImpl;0;1;1;1;5;1;HetAgg
tomcat;Poller;0;0;1;0;4;0;AggFE
tomcat;CoyoteAdapter;0;0;1;0;2;0;AggFE
tomcat;GenerateVisitor;0;0;1;0;15;0;AggFE
tomcat;TagFileDirectiveVisitor;0;0;1;0;3;0;AggFE
tomcat;ValidateVisitor;0;0;1;0;11;0;AggFE
tomcat;BlockPoller;0;0;1;0;3;0;AggFE
tomcat;SocketProcessor;0;0;1;0;3;0;AggFE
tomcat;Parser;0;0;1;0;7;0;AggFE
tomcat;Import;0;0;1;0;1;0;UniqueFE
tomcat;ELParserTokenManager;0;0;1;0;2;0;AggFE
tomcat;StackMapTableEntry;0;0;1;0;4;0;AggFE
tomcat;ImplicitObjectELResolver;0;0;1;0;1;0;UniqueFE
tomcat;CGIEnvironment;0;0;1;0;2;0;AggFE
tomcat;StandardManager;0;1;1;1;2;1;HetAgg
tomcat;HexUtils;0;0;1;0;4;0;AggFE
tomcat;JKStatusUpdateTask;0;1;1;0;1;0;HetAgg
tomcat;ClusterSingleSignOnListener;0;1;1;0;1;0;HetAgg
tomcat;ContextService;0;1;1;0;1;0;HetAgg
tomcat;GlobalResourcesLifecycleListener;0;0;1;0;4;0;AggFE
tomcat;SSIConditional;0;0;1;0;1;0;UniqueFE
tomcat;ExtendedAccessLogValve;0;1;1;1;5;1;HetAgg
tomcat;ChunkedInputFilter;0;0;1;0;1;0;UniqueFE
tomcat;SmapStratum;0;0;1;0;3;0;AggFE
tomcat;ForEach;0;0;1;0;1;0;UniqueFE
tomcat;Constant;0;0;1;0;1;0;UniqueFE
tomcat;UEncoder;0;0;1;0;3;0;AggFE
tomcat;JvmRouteSessionIDBinderListener;0;0;1;0;1;0;UniqueFE
tomcat;ByteChunk;0;0;1;0;5;0;AggFE
tomcat;CharChunk;0;0;1;0;1;0;UniqueFE
tomcat;JMXAccessorCreateTask;0;1;1;0;1;0;HetAgg
tomcat;UserDatabaseRealm;0;1;1;0;1;0;HetAgg
tomcat;SmapGenVisitor;0;0;1;0;3;0;AggFE
tomcat;TagPluginManager;0;0;1;0;2;0;AggFE
tomcat;JspContextWrapper;0;0;1;0;1;0;UniqueFE
tomcat;JdkLoggerFormatter;0;0;1;0;1;0;UniqueFE
tomcat;ClusterSessionListener;0;0;1;0;1;0;UniqueFE
tomcat;HostManagerServlet;0;1;1;1;3;2;HetAgg
tomcat;ClusterRuleSetFactory;0;0;1;0;1;0;UniqueFE
tomcat;McastServiceImpl;0;0;1;0;4;0;AggFE
tomcat;Base64;0;0;1;0;1;0;UniqueFE
tomcat;JspServlet;0;1;1;0;2;0;HetAgg
tomcat;AsyncFileHandler;0;0;1;0;2;0;AggFE
tomcat;ByteArrayOutputStream;0;0;1;0;5;0;AggFE
tomcat;HttpMessages;0;0;1;0;2;0;AggFE
tomcat;TestChannelStartStop;0;0;1;0;2;0;AggFE
tomcat;CompressionResponseStream;0;1;1;0;6;0;HetAgg
tomcat;CombinedRealm;0;1;1;0;3;0;HetAgg
tomcat;SSIServletRequestUtil;0;0;1;0;1;0;UniqueFE
tomcat;AjpAprProcessor;0;0;1;0;2;0;AggFE
tomcat;FileHandler;0;0;1;0;1;0;UniqueFE
tomcat;ProxyDirContext;0;0;1;1;8;1;HetAgg
tomcat;B2CConverter;0;0;1;0;1;0;UniqueFE
tomcat;Stockticker;0;0;1;0;1;0;UniqueFE
tomcat;HttpUtils;0;0;1;0;3;0;AggFE
tomcat;JMXAccessorQueryTask;0;0;1;0;1;0;UniqueFE
tomcat;InputBuffer;0;0;1;0;6;0;AggFE
tomcat;FragmentJarScannerCallback;0;0;1;0;2;0;AggFE
tomcat;Membership;0;0;1;0;2;0;AggFE
tomcat;SchemaResolver;0;0;1;0;1;0;UniqueFE
tomcat;SecondPassVisitor;0;0;1;0;6;0;AggFE
tomcat;ForTokens;0;0;1;0;1;0;UniqueFE
tomcat;DirContextURLStreamHandler;0;0;1;0;2;0;AggFE
tomcat;RulesBase;0;0;1;0;1;0;UniqueFE
tomcat;AsyncTimeout;0;0;1;0;1;0;UniqueFE
tomcat;ChatServlet;0;1;1;0;1;0;HetAgg
tomcat;CompressionFilter;0;0;1;1;1;1;HetAgg
tomcat;OutputBuffer;0;0;1;0;1;0;UniqueFE
tomcat;ApplicationFilterRegistration;0;0;1;0;4;0;AggFE
tomcat;ContextEjb;0;0;1;0;1;0;UniqueFE
tomcat;ContextLocalEjb;0;0;1;0;1;0;UniqueFE
tomcat;FilterMap;0;0;1;0;4;0;AggFE
tomcat;SerializablePrincipal;0;0;1;0;2;0;AggFE
tomcat;StatusManagerServlet;0;1;1;0;1;0;HetAgg
tomcat;ExpressionParseTree;0;0;1;0;1;0;UniqueFE
tomcat;SSIEcho;0;0;1;0;1;0;UniqueFE
tomcat;InstanceSupport;0;0;1;0;2;0;AggFE
tomcat;LifecycleSupport;0;0;1;0;2;0;AggFE
tomcat;SocketOutputBuffer;0;0;1;0;4;0;AggFE
tomcat;AjpMessage;0;0;1;0;4;0;AggFE
tomcat;AbstractOutputBuffer;0;0;1;0;7;0;AggFE
tomcat;Http11NioProcessor;0;1;1;0;3;0;HetAgg
tomcat;AstEmpty;0;0;1;0;1;0;UniqueFE
tomcat;Node;0;0;1;0;2;0;AggFE
tomcat;Set;0;0;1;0;1;0;UniqueFE
tomcat;MessageBytes;0;0;1;0;2;0;AggFE
tomcat;Listener;0;0;1;0;4;0;AggFE
tomcat;CompressionServletResponseWrapper;0;1;1;0;2;0;HetAgg
tomcat;ScopedAttributeELResolver;0;0;1;0;1;0;UniqueFE
tomcat;TagLibraryInfo;0;0;1;0;5;0;AggFE
tomcat;JMXAccessorInvokeTask;0;1;1;0;1;0;HetAgg
tomcat;ResponseFacade;0;0;1;0;1;0;UniqueFE
tomcat;ContextFilterMaps;0;0;1;0;1;0;UniqueFE
tomcat;StandardHostValve;0;1;1;0;1;0;HetAgg
tomcat;ContextResource;0;0;1;0;1;0;UniqueFE
tomcat;MessageDestination;0;0;1;0;1;0;UniqueFE
tomcat;MessageDestinationRef;0;0;1;0;1;0;UniqueFE
tomcat;JMXProxyServlet;0;1;1;1;2;1;HetAgg
tomcat;SSIConfig;0;0;1;0;1;0;UniqueFE
tomcat;SSIFilter;0;0;1;0;1;0;UniqueFE
tomcat;SSIFlastmod;0;0;1;0;1;0;UniqueFE
tomcat;SSIFsize;0;0;1;0;1;0;UniqueFE
tomcat;SSIInclude;0;0;1;0;1;0;UniqueFE
tomcat;SSIServlet;0;0;1;0;1;0;UniqueFE
tomcat;SSISet;0;0;1;0;1;0;UniqueFE
tomcat;AbsoluteComparator;0;0;1;0;2;0;AggFE
tomcat;TaskQueue;0;0;1;0;2;0;AggFE
tomcat;LifecycleMBeanBase;0;1;1;0;2;0;HetAgg
tomcat;Http11AprProcessor;0;1;1;0;2;0;HetAgg
tomcat;Http11Processor;0;1;1;0;2;0;HetAgg
tomcat;AstGreaterThanEqual;0;0;1;0;1;0;UniqueFE
tomcat;AstLessThanEqual;0;0;1;0;1;0;UniqueFE
tomcat;CollectVisitor;0;0;1;0;5;0;AggFE
tomcat;GenBuffer;0;0;1;0;2;0;AggFE
tomcat;NamedAttribute;0;1;1;0;3;0;HetAgg
tomcat;FirstPassVisitor;0;0;1;0;3;0;AggFE
tomcat;SmapGenerator;0;0;1;0;1;0;UniqueFE
tomcat;JspFactoryImpl;0;0;1;0;2;0;AggFE
tomcat;PerThreadTagHandlerPool;0;0;1;0;1;0;UniqueFE
tomcat;TagHandlerPool;0;0;1;0;1;0;UniqueFE
tomcat;SymbolTable;0;0;1;0;2;0;AggFE
tomcat;JavaClass;0;1;1;0;1;0;HetAgg
tomcat;C2BConverter;0;0;1;0;2;0;AggFE
tomcat;CallParamRule;0;0;1;0;1;0;UniqueFE
tomcat;MimeHeaders;0;0;1;0;2;0;AggFE
tomcat;BaseAttributeFilter;0;0;1;0;1;0;UniqueFE
tomcat;TomcatBaseTest;0;0;1;0;2;0;AggFE
tomcat;TestMemberSerialization;0;0;1;0;4;0;AggFE
tomcat;ContextEnvironment;0;0;1;0;1;0;UniqueFE
tomcat;CsrfPreventionFilter;0;0;1;0;1;0;UniqueFE
tomcat;JmxRemoteLifecycleListener;0;0;1;0;2;0;AggFE
tomcat;LockOutRealm;0;1;1;0;2;0;HetAgg
tomcat;SSIPrintenv;0;0;1;0;1;0;UniqueFE
tomcat;StaticMembershipInterceptor;0;0;1;0;2;0;AggFE
tomcat;BufferPool15Impl;0;0;1;0;2;0;AggFE
tomcat;BioSender;0;1;1;0;1;0;HetAgg
tomcat;AjpAprProtocol;0;0;1;0;1;0;UniqueFE
tomcat;IdentityInputFilter;0;0;1;0;1;0;UniqueFE
tomcat;IdentityOutputFilter;0;0;1;0;1;0;UniqueFE
tomcat;SavedRequestInputFilter;0;0;1;0;1;0;UniqueFE
tomcat;AbstractInputBuffer;0;0;1;0;3;0;AggFE
tomcat;AstGreaterThan;0;0;1;0;1;0;UniqueFE
tomcat;AstLessThan;0;0;1;0;1;0;UniqueFE
tomcat;ParamVisitor;0;0;1;0;2;0;AggFE
tomcat;Generator;0;0;1;0;1;0;UniqueFE
tomcat;DeclarationVisitor;0;0;1;0;3;0;AggFE
tomcat;ImplicitTagLibraryInfo;0;0;1;0;2;0;AggFE
tomcat;BodyContentImpl;0;1;1;0;3;0;HetAgg
tomcat;ProtectedFunctionMapper;0;0;1;0;1;0;UniqueFE
tomcat;Url;0;0;1;0;1;0;UniqueFE
tomcat;Util;0;0;1;0;1;0;UniqueFE
tomcat;ASCIIReader;0;0;1;0;3;0;AggFE
tomcat;VirtualDirContext;0;1;1;0;1;0;HetAgg
tomcat;ClassParser;0;0;1;0;1;0;UniqueFE
tomcat;ConstantPool;0;0;1;0;1;0;UniqueFE
tomcat;StackMapType;0;0;1;0;1;0;UniqueFE
tomcat;ObjectCreateRule;0;0;1;0;1;0;UniqueFE
tomcat;FileItemStreamImpl;0;0;1;0;1;0;UniqueFE
tomcat;BaseNotificationBroadcaster;0;0;1;0;1;0;UniqueFE
tomcat;Sendfile;0;0;1;0;2;0;AggFE
tomcat;Bug37794Client;0;0;1;0;1;0;UniqueFE
tomcat;CharsetServlet;0;0;1;0;1;0;UniqueFE
tomcat;TestMulticastPackages;0;0;1;0;1;0;UniqueFE
tomcat;TestUdpPackages;0;0;1;0;1;0;UniqueFE
tomcat;ScopeMap;0;0;1;0;1;0;UniqueFE
tomcat;HttpMethodConstraintElement;0;1;1;0;1;0;HetAgg
tomcat;ServletSecurityElement;0;0;1;0;2;0;AggFE
tomcat;SingleSignOnEntry;0;1;1;0;1;0;HetAgg
tomcat;CometEventImpl;0;0;1;0;1;0;UniqueFE
tomcat;XForwardedRequest;0;1;1;0;2;0;HetAgg
tomcat;ContextEnvironmentMBean;0;0;1;0;1;0;UniqueFE
tomcat;NamingResourcesMBean;0;1;1;0;2;0;HetAgg
tomcat;MemoryRealm;0;1;1;0;1;0;HetAgg
tomcat;LockInfo;0;0;1;0;1;0;UniqueFE
tomcat;ResponseIncludeWrapper;0;0;1;0;1;0;UniqueFE
tomcat;ConnectorCreateRule;0;1;1;0;2;0;HetAgg
tomcat;FragmentationInterceptor;0;1;1;0;2;0;HetAgg
tomcat;OrderInterceptor;0;1;1;0;1;0;HetAgg
tomcat;TwoPhaseCommitInterceptor;0;0;1;0;1;0;UniqueFE
tomcat;BioReplicationTask;0;0;1;0;1;0;UniqueFE
tomcat;NioReplicationTask;0;1;1;1;1;1;HetAgg
tomcat;CharsetMapper;0;0;1;0;1;0;UniqueFE
tomcat;CustomObjectInputStream;0;0;1;0;1;0;UniqueFE
tomcat;RequestElement;0;0;1;0;1;0;UniqueFE
tomcat;SessionIdElement;0;0;1;0;1;0;UniqueFE
tomcat;BufferedInputFilter;0;0;1;0;1;0;UniqueFE
tomcat;ChunkedOutputFilter;0;0;1;0;1;0;UniqueFE
tomcat;RequestGroupInfo;0;0;1;0;2;0;AggFE
tomcat;RequestInfo;0;0;1;0;1;0;UniqueFE
tomcat;DumpVisitor;0;0;1;0;2;0;AggFE
tomcat;ELFunctionVisitor;0;0;1;0;2;0;AggFE
tomcat;TagHandlerPoolVisitor;0;0;1;0;1;0;UniqueFE
tomcat;Catch;0;0;1;0;1;0;UniqueFE
tomcat;Out;0;0;1;0;1;0;UniqueFE
tomcat;Param;0;0;1;0;1;0;UniqueFE
tomcat;When;0;0;1;0;1;0;UniqueFE
tomcat;JspQueue;0;0;1;0;2;0;AggFE
tomcat;NamingService;0;0;1;0;1;0;UniqueFE
tomcat;WithDefaultsRulesWrapper;0;0;1;0;1;0;UniqueFE
tomcat;TestKeepAliveClient;0;0;1;0;1;0;UniqueFE
tomcat;TestWebappClassLoaderMemoryLeak;0;0;1;0;1;0;UniqueFE
tomcat;TestMbrListener;0;0;1;0;6;0;AggFE
tomcat;TimeDateElementBenchmarkTest_Sync;0;0;1;0;1;0;UniqueFE
tomcat;CompressionFilterTestServlet;0;0;1;0;1;0;UniqueFE
tomcat;ScopeManager;0;0;1;0;2;0;AggFE
tomcat;PrivilegedInclude;0;0;1;0;1;0;UniqueFE
tomcat;ContextResourceEnvRef;0;0;1;0;1;0;UniqueFE
tomcat;FileMessageFactory;0;1;1;0;2;0;HetAgg
tomcat;ClusterListener;0;0;1;0;2;0;AggFE
tomcat;DigesterFactory;0;0;1;0;3;0;AggFE
tomcat;EngineConfig;0;0;1;0;2;0;AggFE
tomcat;DefaultWebXmlListener;0;0;1;0;1;0;UniqueFE
tomcat;UserConfig;0;0;1;0;2;0;AggFE
tomcat;GzipOutputFilter;0;0;1;0;1;0;UniqueFE
tomcat;OutputStreamOutputBuffer;0;0;1;0;1;0;UniqueFE
tomcat;SystemLogHandler;0;0;1;0;1;0;UniqueFE
tomcat;Compiler;0;0;1;0;1;0;UniqueFE
tomcat;Fvisitor;0;0;1;0;1;0;UniqueFE
tomcat;ELFunctionMapper;0;0;1;0;1;0;UniqueFE
tomcat;Mark;0;0;1;0;1;0;UniqueFE
tomcat;TagPluginContextImpl;0;0;1;0;2;0;AggFE
tomcat;Redirect;0;0;1;0;1;0;UniqueFE
tomcat;Remove;0;0;1;0;1;0;UniqueFE
tomcat;OneLineFormatter;0;0;1;0;1;0;UniqueFE
tomcat;Entry;0;0;1;0;1;0;UniqueFE
tomcat;HandlerRef;0;0;1;0;1;0;UniqueFE
tomcat;ResourceRef;0;0;1;0;1;0;UniqueFE
tomcat;ServiceRef;0;0;1;0;1;0;UniqueFE
tomcat;PathCallParamRule;0;0;1;0;1;0;UniqueFE
tomcat;AttributeInfo;0;1;1;0;1;0;HetAgg
tomcat;ConstructorInfo;0;0;1;0;1;0;UniqueFE
tomcat;ParameterInfo;0;0;1;0;1;0;UniqueFE
tomcat;NioChannel;0;0;1;0;1;0;UniqueFE
tomcat;SecureNioChannel;0;1;1;0;2;0;HetAgg
tomcat;PathParamServlet;0;0;1;0;1;0;UniqueFE
tomcat;Bug37794Servlet;0;0;1;0;1;0;UniqueFE
tomcat;TestRemoteIpFilter;0;1;1;0;4;0;HetAgg
tomcat;Shutdown;0;0;1;0;4;0;AggFE
tomcat;MembersWithProperties;0;0;1;0;2;0;AggFE
tomcat;TestListener;0;0;1;0;1;0;UniqueFE
tomcat;GetDateBenchmarkTest_LocalMutableLong;0;0;1;0;1;0;UniqueFE
tomcat;GetDateBenchmarkTest_LocalStruct;0;0;1;0;1;0;UniqueFE
tomcat;GetDateBenchmarkTest_Local;0;0;1;0;1;0;UniqueFE
tomcat;TimeDateElementBenchmarkTest_LocalStruct_SBuilder;0;0;1;0;1;0;UniqueFE
tomcat;TimeDateElementBenchmarkTest_LocalStruct;0;0;1;0;1;0;UniqueFE
tomcat;TimeDateElementBenchmarkTest_Local;0;0;1;0;2;0;AggFE
tomcat;Bug48839Servlet;0;0;1;0;1;0;UniqueFE
tomcat;TestGenerator;0;0;1;0;9;0;AggFE
tomcat;TestJspDocumentParser;0;0;1;0;2;0;AggFE
tomcat;TestScriptingVariabler;0;0;1;0;3;0;AggFE
tomcat;TestValidator;0;0;1;0;5;0;AggFE
tomcat;TestCookiesDefaultSysProps;0;0;1;0;1;0;UniqueFE
tomcat;HttpServletRequest;0;1;1;0;1;0;HetAgg
tomcat;DummyRequest;0;0;1;0;2;0;AggFE
tomcat;RequestFilter;0;1;1;0;1;0;HetAgg
tomcat;WebdavFixFilter;0;0;1;0;1;0;UniqueFE
tomcat;HTMLHostManagerServlet;0;1;1;0;2;0;HetAgg
tomcat;FragCollection;0;0;1;0;2;0;AggFE
tomcat;MessageDispatchInterceptor;0;1;1;0;1;0;HetAgg
tomcat;NoRpcChannelReply;0;0;1;0;1;0;UniqueFE
tomcat;RpcMessage;0;0;1;0;1;0;UniqueFE
tomcat;ChannelData;0;0;1;0;2;0;AggFE
tomcat;DirectByteArrayOutputStream;0;0;1;0;1;0;UniqueFE
tomcat;Constants;0;0;1;0;1;0;UniqueFE
tomcat;BioReceiver;0;1;1;0;1;0;HetAgg
tomcat;TaskThreadFactory;0;0;1;0;2;0;AggFE
tomcat;ChannelListener;0;0;1;0;1;0;UniqueFE
tomcat;MessageListener;0;0;1;0;1;0;UniqueFE
tomcat;MemoryUser;0;1;1;0;1;0;HetAgg
tomcat;ServerInfo;0;0;1;0;1;0;UniqueFE
tomcat;AccessDateStruct;0;0;1;0;1;0;UniqueFE
tomcat;AjpConnectionHandler;0;0;1;0;2;0;AggFE
tomcat;Http11ConnectionHandler;0;0;1;0;3;0;AggFE
tomcat;Http11NioProtocol;0;1;1;0;1;0;HetAgg
tomcat;Http11Protocol;0;1;1;0;1;0;HetAgg
tomcat;CustomTagCounter;0;1;1;0;1;0;HetAgg
tomcat;TextCatVisitor;0;0;1;0;1;0;UniqueFE
tomcat;ValidateFunctionMapper;0;0;1;0;1;0;UniqueFE
tomcat;Reaper;0;0;1;0;1;0;UniqueFE
tomcat;NotificationInfo;0;0;1;0;1;0;UniqueFE
tomcat;OperationInfo;0;1;1;0;1;0;HetAgg
tomcat;NioBlockingSelector;0;0;1;0;1;0;UniqueFE
tomcat;TestPageContext;0;1;1;0;1;0;HetAgg
tomcat;TestWebXml;0;0;1;0;6;0;AggFE
tomcat;TestWebXmlOrdering;0;0;1;0;1;0;UniqueFE
tomcat;TestExpiresFilter;0;1;1;0;2;0;HetAgg
tomcat;DuplicateMappingParamServlet;0;0;1;0;1;0;UniqueFE
tomcat;NoMappingParamServlet;0;0;1;0;1;0;UniqueFE
tomcat;ParamServlet;0;0;1;0;1;0;UniqueFE
tomcat;TestContextConfigAnnotation;0;0;1;0;1;0;UniqueFE
tomcat;TestTomcat;0;0;1;0;3;0;AggFE
tomcat;TestMsgListener;0;0;1;0;1;0;UniqueFE
tomcat;NioSenderTest;0;1;1;0;1;0;HetAgg
tomcat;TestELInJsp;0;1;1;0;12;0;HetAgg
tomcat;TestJspConfig;0;0;1;0;4;0;AggFE
tomcat;TestParser;0;0;1;0;3;0;AggFE
tomcat;TestWarDirContext;0;0;1;0;1;0;UniqueFE
tomcat;TestBug49158Servlet;0;0;1;0;1;0;UniqueFE
tomcat;TestBug49158;0;0;1;0;1;0;UniqueFE
tomcat;TestCookiesNoFwdStrictSysProps;0;0;1;0;1;0;UniqueFE
tomcat;TestCookiesNoStrictNamingSysProps;0;0;1;0;1;0;UniqueFE
tomcat;SessionListener;0;0;1;0;3;0;AggFE
tomcat;MemoryUserDatabaseMBean;0;1;0;0;0;0;UniqueRB
tomcat;TemplateText;0;1;0;0;0;0;UniqueRB
tomcat;ExistingStandardWrapper;0;1;0;0;0;0;UniqueRB
tomcat;SimpleNode;0;1;0;0;0;0;UniqueRB
tomcat;AstFunction;0;1;0;0;0;0;UniqueRB
tomcat;MemoryUserCreationFactory;0;1;0;0;0;0;UniqueRB
tomcat;JspRoot;0;1;0;0;0;0;UniqueRB
tomcat;Root;0;1;0;0;0;0;UniqueRB
tomcat;MemoryUserDatabaseFactory;0;1;0;0;0;0;UniqueRB
tomcat;CallMethodRule;0;1;0;0;0;0;UniqueRB
tomcat;TestVirtualWebappLoader;0;1;0;0;0;0;UniqueRB
tomcat;FactoryCreateRule;0;1;0;0;0;0;UniqueRB
tomcat;MethodExpressionLiteral;0;1;0;0;0;0;UniqueRB
tomcat;ContextHandler;0;1;0;0;0;0;UniqueRB
tomcat;MethodExpressionImpl;0;1;0;0;0;0;UniqueRB
tomcat;MockHttpServletRequest;0;1;0;0;0;0;UniqueRB
tomcat;MockHttpServlet;0;1;0;0;0;0;UniqueRB
tomcat;CoyoteInputStream;0;1;0;0;0;0;UniqueRB
tomcat;NamedAttributeVisitor;0;1;0;0;0;0;UniqueRB
tomcat;TestStandardContextAliases;0;1;0;0;0;0;UniqueRB
tomcat;RootLogger;0;1;0;0;0;0;UniqueRB
